timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-07T04:01:37Z,16072,0.0,10.6,812.0,0.0
2026-09-07T04:01:47Z,16072,0.0,2756.2,1190.0,0.0
2026-09-07T04:01:57Z,16072,0.0,2765.8,1185.0,0.0
2026-09-07T04:02:07Z,16072,0.0,2765.0,1185.0,0.0
2026-09-07T04:02:17Z,16072,0.0,2776.5,1186.0,0.0
2026-09-07T04:02:27Z,16072,0.0,2780.6,1186.0,0.0
2026-09-07T04:02:37Z,16072,0.0,2769.7,1184.0,0.0
2026-09-07T04:02:47Z,16072,0.0,2775.6,1184.0,0.0
2026-09-07T04:02:57Z,16072,0.0,2778.3,1186.0,0.0
2026-09-07T04:03:07Z,16072,0.0,2777.7,1186.0,0.0
2026-09-07T04:03:17Z,16072,0.0,2785.3,1184.0,0.0
2026-09-07T04:03:27Z,16072,0.0,2785.8,1184.0,0.0
2026-09-07T04:03:38Z,16072,0.0,2776.3,1185.0,0.0
2026-09-07T04:03:48Z,16072,0.0,2778.5,1186.0,0.0
2026-09-07T04:03:58Z,16072,0.0,2776.8,1187.0,0.0
2026-09-07T04:04:08Z,16072,0.0,2740.9,1185.0,0.0
2026-09-07T04:04:18Z,16072,0.0,2751.6,1187.0,0.0
2026-09-07T04:04:28Z,16072,0.0,2740.1,1187.0,0.0
2026-09-07T04:04:38Z,16072,0.0,2794.5,1186.0,0.0
2026-09-07T04:04:48Z,16072,0.0,2803.5,1186.0,0.0
2026-09-07T04:04:58Z,16072,0.0,2800.0,1186.0,0.0
2026-09-07T04:05:08Z,16072,0.0,2795.4,1184.0,0.0
2026-09-07T04:05:18Z,16072,0.0,2670.1,1187.0,0.0
2026-09-07T04:05:28Z,16072,0.0,2667.1,1187.0,0.0
2026-09-07T04:05:38Z,16072,0.0,2650.6,1187.0,0.0
2026-09-07T04:05:49Z,16072,0.0,2800.8,1185.0,0.0
2026-09-07T04:05:59Z,16072,0.0,2799.6,1186.0,0.0
2026-09-07T04:06:09Z,16072,0.0,2799.5,1186.0,0.0
2026-09-07T04:06:19Z,16072,0.0,2762.8,1187.0,0.0
2026-09-07T04:06:29Z,16072,0.0,2767.2,1184.0,0.0
