timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T16:44:03Z,31488,0.0,674.8,718.0,0.0
2026-09-06T16:44:13Z,31488,0.0,675.0,718.0,0.0
2026-09-06T16:44:23Z,31488,0.0,675.0,718.0,0.0
2026-09-06T16:44:33Z,31488,0.0,675.0,718.0,0.0
2026-09-06T16:44:43Z,31488,0.0,631.3,718.0,0.0
2026-09-06T16:44:53Z,31488,0.0,631.4,718.0,0.0
2026-09-06T16:45:04Z,31488,0.0,631.6,718.0,0.0
2026-09-06T16:45:14Z,31488,0.0,673.5,718.0,0.0
2026-09-06T16:45:24Z,31488,0.0,673.5,718.0,0.0
2026-09-06T16:45:34Z,31488,0.0,667.1,718.0,0.0
2026-09-06T16:45:44Z,31488,0.0,667.3,718.0,0.0
2026-09-06T16:45:54Z,31488,0.0,667.4,718.0,0.0
2026-09-06T16:46:04Z,31488,0.0,667.5,718.0,0.0
2026-09-06T16:46:14Z,31488,0.0,674.6,718.0,0.0
2026-09-06T16:46:25Z,31488,0.0,675.2,718.0,0.0
2026-09-06T16:46:35Z,31488,0.0,675.3,718.0,0.0
2026-09-06T16:46:45Z,31488,0.0,675.3,718.0,0.0
2026-09-06T16:46:55Z,31488,0.0,631.7,718.0,0.0
2026-09-06T16:47:05Z,31488,0.0,631.5,718.0,0.0
2026-09-06T16:47:15Z,31488,0.0,631.9,718.0,0.0
2026-09-06T16:47:25Z,31488,0.0,674.6,718.0,0.0
2026-09-06T16:47:36Z,31488,0.0,675.1,718.0,0.0
2026-09-06T16:47:46Z,31488,0.0,675.4,718.0,0.0
2026-09-06T16:47:56Z,31488,0.0,676.4,718.0,0.0
2026-09-06T16:48:06Z,31488,0.0,669.9,718.0,0.0
2026-09-06T16:48:16Z,31488,0.0,670.0,718.0,0.0
2026-09-06T16:48:26Z,31488,0.0,677.3,718.0,0.0
2026-09-06T16:48:36Z,31488,0.0,677.3,718.0,0.0
2026-09-06T16:48:47Z,31488,0.0,630.0,718.0,0.0
2026-09-06T16:48:57Z,31488,0.0,631.4,718.0,0.0
2026-09-06T16:49:07Z,31488,0.0,631.5,718.0,0.0
2026-09-06T16:49:17Z,31488,0.0,631.9,718.0,0.0
2026-09-06T16:49:27Z,31488,0.0,632.7,718.0,0.0
2026-09-06T16:49:37Z,31488,0.0,676.8,718.0,0.0
2026-09-06T16:49:47Z,31488,0.0,676.8,718.0,0.0
2026-09-06T16:49:57Z,31488,0.0,676.9,718.0,0.0
2026-09-06T16:50:08Z,31488,0.0,676.9,718.0,0.0
2026-09-06T16:50:18Z,31488,0.0,641.8,718.0,0.0
2026-09-06T16:50:28Z,31488,0.0,674.7,718.0,0.0
2026-09-06T16:50:38Z,31488,0.0,657.9,718.0,0.0
2026-09-06T16:50:48Z,31488,0.0,659.3,718.0,0.0
2026-09-06T16:50:58Z,31488,0.0,612.8,718.0,0.0
2026-09-06T16:51:08Z,31488,0.0,614.2,718.0,0.0
2026-09-06T16:51:19Z,31488,0.0,614.6,718.0,0.0
2026-09-06T16:51:29Z,31488,0.0,662.4,718.0,0.0
2026-09-06T16:51:39Z,31488,0.0,663.2,718.0,0.0
2026-09-06T16:51:49Z,31488,0.0,656.9,718.0,0.0
2026-09-06T16:51:59Z,31488,0.0,656.9,718.0,0.0
2026-09-06T16:52:09Z,31488,0.0,656.9,718.0,0.0
2026-09-06T16:52:19Z,31488,0.0,664.8,718.0,0.0
2026-09-06T16:52:29Z,31488,0.0,665.1,718.0,0.0
2026-09-06T16:52:40Z,31488,0.0,665.2,718.0,0.0
2026-09-06T16:52:50Z,31488,0.0,665.2,718.0,0.0
2026-09-06T16:53:00Z,31488,0.0,665.4,718.0,0.0
2026-09-06T16:53:10Z,31488,0.0,665.4,718.0,0.0
2026-09-06T16:53:20Z,31488,0.0,665.4,718.0,0.0
2026-09-06T16:53:30Z,31488,0.0,651.4,718.0,0.0
2026-09-06T16:53:40Z,31488,0.0,651.7,718.0,0.0
2026-09-06T16:53:51Z,31488,0.0,629.3,718.0,0.0
2026-09-06T16:54:01Z,31488,0.0,664.2,718.0,0.0
2026-09-06T16:54:11Z,31488,0.0,664.2,718.0,0.0
2026-09-06T16:54:21Z,31488,0.0,657.3,718.0,0.0
2026-09-06T16:54:31Z,31488,0.0,657.3,718.0,0.0
2026-09-06T16:54:41Z,31488,0.0,657.5,718.0,0.0
2026-09-06T16:54:52Z,31488,0.0,657.5,718.0,0.0
2026-09-06T16:55:02Z,31488,0.0,657.8,718.0,0.0
2026-09-06T16:55:12Z,31488,0.0,667.8,732.0,0.0
2026-09-06T16:55:22Z,31488,0.0,667.8,722.0,0.0
2026-09-06T16:55:32Z,31488,0.0,667.9,722.0,0.0
2026-09-06T16:55:42Z,31488,0.0,667.9,718.0,0.0
2026-09-06T16:55:52Z,31488,0.0,627.6,718.0,0.0
2026-09-06T16:56:02Z,31488,0.0,628.4,718.0,0.0
2026-09-06T16:56:12Z,31488,0.0,628.7,980.0,0.0
