timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T18:55:43Z,11304,0.0,13.6,764.0,0.0
2026-09-06T18:55:53Z,11304,0.0,2276.1,1149.0,0.0
2026-09-06T18:56:03Z,11304,0.0,2298.4,1150.0,0.0
2026-09-06T18:56:13Z,11304,0.0,2336.0,1142.0,0.0
2026-09-06T18:56:23Z,11304,0.0,2309.8,1151.0,0.0
2026-09-06T18:56:33Z,11304,0.0,2337.3,1143.0,0.0
2026-09-06T18:56:43Z,11304,0.0,2314.3,1150.0,0.0
2026-09-06T18:56:53Z,11304,0.0,2345.2,1150.0,0.0
2026-09-06T18:57:03Z,11304,0.0,2310.2,1150.0,0.0
2026-09-06T18:57:13Z,11304,0.0,2334.6,1143.0,0.0
2026-09-06T18:57:23Z,11304,0.0,2324.6,1150.0,0.0
2026-09-06T18:57:33Z,11304,0.0,2357.2,1150.0,0.0
2026-09-06T18:57:44Z,11304,0.0,2330.8,1150.0,0.0
2026-09-06T18:57:54Z,11304,0.0,2300.1,1150.0,0.0
2026-09-06T18:58:04Z,11304,0.0,2339.7,1150.0,0.0
2026-09-06T18:58:14Z,11304,0.0,2315.2,1150.0,0.0
2026-09-06T18:58:24Z,11304,0.0,2337.0,1150.0,0.0
2026-09-06T18:58:34Z,11304,0.0,2305.8,1150.0,0.0
2026-09-06T18:58:44Z,11304,0.0,2307.5,1150.0,0.0
2026-09-06T18:58:54Z,11304,0.0,2320.4,1150.0,0.0
2026-09-06T18:59:04Z,11304,0.0,2306.6,1150.0,0.0
2026-09-06T18:59:14Z,11304,0.0,2325.9,1150.0,0.0
2026-09-06T18:59:24Z,11304,0.0,2304.7,1150.0,0.0
2026-09-06T18:59:34Z,11304,0.0,2326.9,1151.0,0.0
2026-09-06T18:59:44Z,11304,0.0,2306.0,1150.0,0.0
2026-09-06T18:59:55Z,11304,0.0,2321.6,1150.0,0.0
2026-09-06T19:00:05Z,11304,0.0,2311.4,1150.0,0.0
2026-09-06T19:00:15Z,11304,0.0,2332.6,1150.0,0.0
2026-09-06T19:00:25Z,11304,0.0,2308.9,1150.0,0.0
2026-09-06T19:00:35Z,11304,0.0,2354.6,1150.0,0.0
2026-09-06T19:00:45Z,11304,0.0,2321.8,1142.0,0.0
2026-09-06T19:00:55Z,11304,0.0,2355.6,1142.0,0.0
2026-09-06T19:01:05Z,11304,0.0,2325.1,1142.0,0.0
2026-09-06T19:01:15Z,11304,0.0,2358.9,1142.0,0.0
2026-09-06T19:01:25Z,11304,0.0,2344.7,1142.0,0.0
2026-09-06T19:01:35Z,11304,0.0,2349.4,1143.0,0.0
2026-09-06T19:01:45Z,11304,0.0,2340.4,1143.0,0.0
2026-09-06T19:01:55Z,11304,0.0,2366.7,1143.0,0.0
2026-09-06T19:02:05Z,11304,0.0,2338.3,1143.0,0.0
2026-09-06T19:02:16Z,11304,0.0,2359.5,1143.0,0.0
2026-09-06T19:02:26Z,11304,0.0,2337.8,1142.0,0.0
2026-09-06T19:02:36Z,11304,0.0,2330.0,1143.0,0.0
2026-09-06T19:02:46Z,11304,0.0,2338.2,1143.0,0.0
2026-09-06T19:02:56Z,11304,0.0,2325.2,1143.0,0.0
2026-09-06T19:03:06Z,11304,0.0,2357.9,1143.0,0.0
2026-09-06T19:03:16Z,11304,0.0,2332.8,1142.0,0.0
2026-09-06T19:03:26Z,11304,0.0,2353.4,1135.0,0.0
2026-09-06T19:03:36Z,11304,0.0,2330.1,1142.0,0.0
2026-09-06T19:03:46Z,11304,0.0,2363.6,1142.0,0.0
2026-09-06T19:03:56Z,11304,0.0,2337.4,1142.0,0.0
2026-09-06T19:04:06Z,11304,0.0,2353.3,1142.0,0.0
2026-09-06T19:04:16Z,11304,0.0,2332.3,1142.0,0.0
2026-09-06T19:04:27Z,11304,0.0,2372.0,1142.0,0.0
2026-09-06T19:04:37Z,11304,0.0,2346.1,1142.0,0.0
2026-09-06T19:04:47Z,11304,0.0,2356.5,1137.0,0.0
2026-09-06T19:04:57Z,11304,0.0,2341.0,1142.0,0.0
2026-09-06T19:05:07Z,11304,0.0,2327.9,1134.0,0.0
2026-09-06T19:05:17Z,11304,0.0,2350.9,1133.0,0.0
2026-09-06T19:05:27Z,11304,0.0,2326.7,1142.0,0.0
2026-09-06T19:05:37Z,11304,0.0,2355.0,1142.0,0.0
2026-09-06T19:05:47Z,11304,0.0,2307.2,1133.0,0.0
2026-09-06T19:05:57Z,11304,0.0,2327.3,1144.0,0.0
2026-09-06T19:06:07Z,11304,0.0,2297.5,1143.0,0.0
2026-09-06T19:06:17Z,11304,0.0,2340.9,1133.0,0.0
2026-09-06T19:06:27Z,11304,0.0,2321.7,1142.0,0.0
2026-09-06T19:06:38Z,11304,0.0,2356.0,1142.0,0.0
2026-09-06T19:06:48Z,11304,0.0,2241.5,1133.0,0.0
2026-09-06T19:06:58Z,11304,0.0,2239.8,1143.0,0.0
2026-09-06T19:07:08Z,11304,0.0,2254.5,1143.0,0.0
2026-09-06T19:07:18Z,11304,0.0,2333.1,1133.0,0.0
2026-09-06T19:07:28Z,11304,0.0,2345.4,1135.0,0.0
2026-09-06T19:07:38Z,11304,0.0,2353.4,1136.0,0.0
2026-09-06T19:07:48Z,11304,0.0,2347.4,1123.0,0.0
2026-09-06T19:07:58Z,11304,0.0,2317.1,1134.0,0.0
2026-09-06T19:08:08Z,11304,0.0,2335.7,1143.0,0.0
2026-09-06T19:08:18Z,11304,0.0,2281.9,975.0,0.0
2026-09-06T19:08:28Z,11304,0.0,2356.6,1143.0,0.0
2026-09-06T19:08:38Z,11304,0.0,2336.5,1142.0,0.0
2026-09-06T19:08:48Z,11304,0.0,2332.1,956.0,0.0
2026-09-06T19:08:59Z,11304,0.0,2337.6,1142.0,0.0
2026-09-06T19:09:09Z,11304,0.0,2251.4,1143.0,0.0
