timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T18:14:11Z,29864,0.0,714.3,785.0,0.0
2026-09-06T18:14:21Z,29864,0.0,714.7,785.0,0.0
2026-09-06T18:14:31Z,29864,0.0,713.3,785.0,0.0
2026-09-06T18:14:41Z,29864,0.0,715.1,785.0,0.0
2026-09-06T18:14:51Z,29864,0.0,714.7,785.0,0.0
2026-09-06T18:15:01Z,29864,0.0,714.8,785.0,0.0
2026-09-06T18:15:11Z,29864,0.0,714.5,785.0,0.0
2026-09-06T18:15:21Z,29864,0.0,709.1,788.0,0.0
2026-09-06T18:15:31Z,29864,0.0,708.9,785.0,0.0
2026-09-06T18:15:42Z,29864,0.0,708.3,785.0,0.0
2026-09-06T18:15:52Z,29864,0.0,716.1,785.0,0.0
2026-09-06T18:16:02Z,29864,0.0,715.8,785.0,0.0
2026-09-06T18:16:12Z,29864,0.0,715.8,785.0,0.0
2026-09-06T18:16:22Z,29864,0.0,674.1,785.0,0.0
2026-09-06T18:16:32Z,29864,0.0,677.6,785.0,0.0
2026-09-06T18:16:42Z,29864,0.0,677.8,785.0,0.0
2026-09-06T18:16:52Z,29864,0.0,711.1,785.0,0.0
2026-09-06T18:17:02Z,29864,0.0,712.6,785.0,0.0
2026-09-06T18:17:12Z,29864,0.0,713.0,785.0,0.0
2026-09-06T18:17:23Z,29864,0.0,706.6,785.0,0.0
2026-09-06T18:17:33Z,29864,0.0,707.0,785.0,0.0
2026-09-06T18:17:43Z,29864,0.0,707.1,785.0,0.0
2026-09-06T18:17:53Z,29864,0.0,707.1,785.0,0.0
2026-09-06T18:18:03Z,29864,0.0,714.0,785.0,0.0
2026-09-06T18:18:13Z,29864,0.0,714.6,785.0,0.0
2026-09-06T18:18:23Z,29864,0.0,714.3,785.0,0.0
2026-09-06T18:18:33Z,29864,0.0,714.6,785.0,0.0
2026-09-06T18:18:43Z,29864,0.0,671.1,785.0,0.0
2026-09-06T18:18:54Z,29864,0.0,670.9,785.0,0.0
2026-09-06T18:19:04Z,29864,0.0,671.0,785.0,0.0
2026-09-06T18:19:14Z,29864,0.0,715.2,785.0,0.0
2026-09-06T18:19:24Z,29864,0.0,715.9,785.0,0.0
2026-09-06T18:19:34Z,29864,0.0,716.0,785.0,0.0
2026-09-06T18:19:44Z,29864,0.0,708.8,785.0,0.0
2026-09-06T18:19:54Z,29864,0.0,709.8,785.0,0.0
2026-09-06T18:20:04Z,29864,0.0,709.4,785.0,0.0
2026-09-06T18:20:14Z,29864,0.0,717.0,785.0,0.0
2026-09-06T18:20:25Z,29864,0.0,718.3,785.0,0.0
2026-09-06T18:20:35Z,29864,0.0,677.1,785.0,0.0
2026-09-06T18:20:45Z,29864,0.0,677.8,785.0,0.0
2026-09-06T18:20:55Z,29864,0.0,677.3,785.0,0.0
2026-09-06T18:21:05Z,29864,0.0,677.4,785.0,0.0
2026-09-06T18:21:15Z,29864,0.0,718.2,785.0,0.0
2026-09-06T18:21:25Z,29864,0.0,719.1,785.0,0.0
2026-09-06T18:21:35Z,29864,0.0,719.5,785.0,0.0
2026-09-06T18:21:45Z,29864,0.0,719.5,785.0,0.0
2026-09-06T18:21:56Z,29864,0.0,686.8,785.0,0.0
2026-09-06T18:22:06Z,29864,0.0,687.3,785.0,0.0
2026-09-06T18:22:16Z,29864,0.0,719.8,785.0,0.0
2026-09-06T18:22:26Z,29864,0.0,725.7,785.0,0.0
2026-09-06T18:22:36Z,29864,0.0,727.1,785.0,0.0
2026-09-06T18:22:46Z,29864,0.0,683.2,785.0,0.0
2026-09-06T18:22:56Z,29864,0.0,683.7,785.0,0.0
2026-09-06T18:23:06Z,29864,0.0,723.5,785.0,0.0
2026-09-06T18:23:16Z,29864,0.0,723.3,785.0,0.0
2026-09-06T18:23:27Z,29864,0.0,714.9,785.0,0.0
2026-09-06T18:23:37Z,29864,0.0,714.8,785.0,0.0
2026-09-06T18:23:47Z,29864,0.0,715.5,785.0,0.0
2026-09-06T18:23:57Z,29864,0.0,714.9,785.0,0.0
2026-09-06T18:24:07Z,29864,0.0,724.5,785.0,0.0
2026-09-06T18:24:17Z,29864,0.0,724.5,785.0,0.0
2026-09-06T18:24:27Z,29864,0.0,726.4,785.0,0.0
2026-09-06T18:24:37Z,29864,0.0,726.7,785.0,0.0
2026-09-06T18:24:48Z,29864,0.0,726.7,785.0,0.0
2026-09-06T18:24:58Z,29864,0.0,726.4,785.0,0.0
2026-09-06T18:25:08Z,29864,0.0,726.4,785.0,0.0
