timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T18:30:28Z,17592,0.0,1.9,713.0,0.0
2026-09-06T18:30:38Z,17592,0.0,1300.6,4390.0,96.0
2026-09-06T18:30:48Z,17592,0.0,1309.5,4390.0,100.0
2026-09-06T18:30:58Z,17592,0.0,1305.7,4390.0,100.0
2026-09-06T18:31:08Z,17592,0.0,1312.2,4390.0,100.0
2026-09-06T18:31:18Z,17592,0.0,1310.1,4390.0,100.0
2026-09-06T18:31:29Z,17592,0.0,1317.1,4390.0,100.0
2026-09-06T18:31:39Z,17592,0.0,1330.0,4390.0,100.0
2026-09-06T18:31:49Z,17592,0.0,1331.9,4390.0,100.0
2026-09-06T18:31:59Z,17592,0.0,1333.4,4390.0,100.0
2026-09-06T18:32:09Z,17592,0.0,1336.0,4390.0,100.0
2026-09-06T18:32:19Z,17592,0.0,1340.5,4390.0,100.0
2026-09-06T18:32:29Z,17592,0.0,1344.7,4390.0,100.0
2026-09-06T18:32:39Z,17592,0.0,1353.5,4390.0,100.0
2026-09-06T18:32:49Z,17592,0.0,1353.8,4390.0,100.0
2026-09-06T18:32:59Z,17592,0.0,1356.8,4390.0,100.0
2026-09-06T18:33:09Z,17592,0.0,1362.5,4390.0,100.0
2026-09-06T18:33:19Z,17592,0.0,1365.9,4390.0,100.0
2026-09-06T18:33:29Z,17592,0.0,1369.7,4390.0,100.0
2026-09-06T18:33:39Z,17592,0.0,1374.9,4390.0,100.0
2026-09-06T18:33:50Z,17592,0.0,1372.0,4390.0,100.0
2026-09-06T18:34:00Z,17592,0.0,1371.9,4390.0,100.0
2026-09-06T18:34:10Z,17592,0.0,1373.6,4390.0,100.0
2026-09-06T18:34:20Z,17592,0.0,1372.9,4390.0,100.0
2026-09-06T18:34:30Z,17592,0.0,1371.8,4390.0,100.0
2026-09-06T18:34:40Z,17592,0.0,1371.6,4390.0,100.0
2026-09-06T18:34:50Z,17592,0.0,1374.1,4390.0,100.0
