timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-07T05:09:55Z,19404,0.0,17.2,961.0,0.0
2026-09-07T05:10:05Z,19404,0.0,2182.5,4065.0,98.0
2026-09-07T05:10:16Z,19404,0.0,2184.4,4423.0,97.0
2026-09-07T05:10:26Z,19404,0.0,2184.7,4423.0,100.0
2026-09-07T05:10:36Z,19404,0.0,2178.9,4202.0,98.0
2026-09-07T05:10:46Z,19404,0.0,2181.9,4426.0,98.0
2026-09-07T05:10:56Z,19404,0.0,2173.9,4453.0,100.0
2026-09-07T05:11:06Z,19404,0.0,2180.1,4102.0,100.0
2026-09-07T05:11:16Z,19404,0.0,2188.7,4393.0,96.0
2026-09-07T05:11:26Z,19404,0.0,2196.6,4228.0,99.0
2026-09-07T05:11:36Z,19404,0.0,2183.8,4078.0,96.0
2026-09-07T05:11:46Z,19404,0.0,2200.7,4422.0,100.0
2026-09-07T05:11:56Z,19404,0.0,2269.0,4063.0,96.0
2026-09-07T05:12:06Z,19404,0.0,2174.2,4380.0,97.0
2026-09-07T05:12:16Z,19404,0.0,2183.3,4304.0,97.0
2026-09-07T05:12:26Z,19404,0.0,2165.3,4349.0,100.0
2026-09-07T05:12:36Z,19404,0.0,2163.2,4425.0,95.0
2026-09-07T05:12:46Z,19404,0.0,2177.1,4049.0,100.0
2026-09-07T05:12:56Z,19404,0.0,2217.7,4034.0,95.0
2026-09-07T05:13:06Z,19404,0.0,2194.1,4050.0,97.0
2026-09-07T05:13:17Z,19404,0.0,2194.1,4365.0,98.0
2026-09-07T05:13:27Z,19404,0.0,2186.8,4395.0,98.0
2026-09-07T05:13:37Z,19404,0.0,2100.3,4170.0,98.0
2026-09-07T05:13:47Z,19404,0.0,2099.7,4364.0,100.0
2026-09-07T05:13:57Z,19404,0.0,2111.2,4349.0,100.0
2026-09-07T05:14:07Z,19404,0.0,2190.0,4290.0,100.0
2026-09-07T05:14:17Z,19404,0.0,2224.4,4034.0,100.0
2026-09-07T05:14:27Z,19404,0.0,2204.2,4214.0,98.0
2026-09-07T05:14:37Z,19404,0.0,2156.3,4395.0,97.0
2026-09-07T05:14:47Z,19404,0.0,2171.4,4064.0,100.0
