timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T17:40:00Z,24512,0.0,1.9,709.0,0.0
2026-09-06T17:40:10Z,24512,0.0,1046.4,4152.0,98.0
2026-09-06T17:40:20Z,24512,0.0,1050.1,4152.0,97.0
2026-09-06T17:40:30Z,24512,0.0,1050.3,4152.0,100.0
2026-09-06T17:40:40Z,24512,0.0,1045.3,4160.0,100.0
2026-09-06T17:40:50Z,24512,0.0,1050.1,4390.0,100.0
2026-09-06T17:41:00Z,24512,0.0,1046.8,4171.0,100.0
2026-09-06T17:41:10Z,24512,0.0,1045.5,4171.0,100.0
2026-09-06T17:41:20Z,24512,0.0,1045.5,4171.0,100.0
2026-09-06T17:41:30Z,24512,0.0,1047.6,4171.0,100.0
2026-09-06T17:41:40Z,24512,0.0,1049.1,4171.0,100.0
2026-09-06T17:41:50Z,24512,0.0,1046.7,4171.0,100.0
2026-09-06T17:42:00Z,24512,0.0,1045.2,4171.0,100.0
2026-09-06T17:42:10Z,24512,0.0,1050.5,4148.0,100.0
2026-09-06T17:42:21Z,24512,0.0,1045.2,4148.0,100.0
2026-09-06T17:42:31Z,24512,0.0,1049.1,4148.0,100.0
2026-09-06T17:42:41Z,24512,0.0,1045.3,4148.0,100.0
2026-09-06T17:42:51Z,24512,0.0,1046.3,4148.0,100.0
2026-09-06T17:43:01Z,24512,0.0,1050.5,4148.0,100.0
2026-09-06T17:43:11Z,24512,0.0,1050.5,4148.0,100.0
2026-09-06T17:43:21Z,24512,0.0,1040.1,4148.0,100.0
2026-09-06T17:43:31Z,24512,0.0,1038.2,4148.0,100.0
2026-09-06T17:43:41Z,24512,0.0,1042.5,4148.0,100.0
2026-09-06T17:43:51Z,24512,0.0,1040.0,4148.0,100.0
2026-09-06T17:44:01Z,24512,0.0,1041.9,4148.0,100.0
2026-09-06T17:44:11Z,24512,0.0,1037.2,4148.0,100.0
2026-09-06T17:44:21Z,24512,0.0,1037.2,4148.0,100.0
2026-09-06T17:44:31Z,24512,0.0,1042.2,4148.0,100.0
2026-09-06T17:44:41Z,24512,0.0,1038.0,4148.0,100.0
2026-09-06T17:44:52Z,24512,0.0,1037.2,4148.0,100.0
2026-09-06T17:45:02Z,24512,0.0,1037.6,4148.0,100.0
2026-09-06T17:45:12Z,24512,0.0,1037.7,4148.0,100.0
2026-09-06T17:45:22Z,24512,0.0,1039.7,4148.0,100.0
2026-09-06T17:45:32Z,24512,0.0,1038.1,4148.0,100.0
2026-09-06T17:45:42Z,24512,0.0,1042.8,4148.0,100.0
2026-09-06T17:45:52Z,24512,0.0,1042.8,4148.0,100.0
2026-09-06T17:46:02Z,24512,0.0,1039.5,4148.0,100.0
2026-09-06T17:46:12Z,24512,0.0,1037.8,4148.0,100.0
2026-09-06T17:46:22Z,24512,0.0,1037.8,4148.0,100.0
2026-09-06T17:46:32Z,24512,0.0,1037.8,4148.0,100.0
2026-09-06T17:46:42Z,24512,0.0,1043.0,4148.0,100.0
2026-09-06T17:46:52Z,24512,0.0,1037.8,4148.0,100.0
2026-09-06T17:47:02Z,24512,0.0,1041.4,4148.0,100.0
2026-09-06T17:47:12Z,24512,0.0,1037.8,4148.0,100.0
2026-09-06T17:47:22Z,24512,0.0,1038.2,4148.0,100.0
2026-09-06T17:47:33Z,24512,0.0,1041.3,4148.0,100.0
2026-09-06T17:47:43Z,24512,0.0,1038.7,4148.0,100.0
2026-09-06T17:47:53Z,24512,0.0,1035.8,4148.0,100.0
2026-09-06T17:48:03Z,24512,0.0,1041.0,4148.0,100.0
2026-09-06T17:48:13Z,24512,0.0,1037.3,4148.0,100.0
2026-09-06T17:48:23Z,24512,0.0,1036.8,4148.0,100.0
2026-09-06T17:48:33Z,24512,0.0,1035.8,4148.0,100.0
2026-09-06T17:48:43Z,24512,0.0,1035.8,4148.0,100.0
2026-09-06T17:48:53Z,24512,0.0,1036.6,4148.0,100.0
2026-09-06T17:49:03Z,24512,0.0,1039.4,4148.0,100.0
2026-09-06T17:49:13Z,24512,0.0,1035.8,4148.0,100.0
2026-09-06T17:49:23Z,24512,0.0,1035.8,4148.0,100.0
2026-09-06T17:49:33Z,24512,0.0,1036.9,4148.0,100.0
2026-09-06T17:49:43Z,24512,0.0,1036.2,4148.0,100.0
2026-09-06T17:49:53Z,24512,0.0,1035.8,4148.0,100.0
2026-09-06T17:50:04Z,24512,0.0,1034.2,4042.0,100.0
2026-09-06T17:50:14Z,24512,0.0,1036.0,4042.0,100.0
2026-09-06T17:50:24Z,24512,0.0,1033.4,4042.0,100.0
2026-09-06T17:50:34Z,24512,0.0,1043.5,4148.0,100.0
2026-09-06T17:50:44Z,24512,0.0,1048.4,4148.0,100.0
2026-09-06T17:50:54Z,24512,0.0,1048.3,4148.0,100.0
2026-09-06T17:51:04Z,24512,0.0,1045.0,4148.0,100.0
2026-09-06T17:51:14Z,24512,0.0,1022.3,3829.0,100.0
2026-09-06T17:51:24Z,24512,0.0,1023.7,3829.0,100.0
2026-09-06T17:51:34Z,24512,0.0,1020.5,3829.0,100.0
2026-09-06T17:51:44Z,24512,0.0,1036.4,4148.0,100.0
2026-09-06T17:51:54Z,24512,0.0,1045.8,4156.0,100.0
2026-09-06T17:52:04Z,24512,0.0,1048.0,4049.0,100.0
2026-09-06T17:52:14Z,24512,0.0,1044.0,4049.0,100.0
2026-09-06T17:52:24Z,24512,0.0,1044.1,4049.0,100.0
2026-09-06T17:52:35Z,24512,0.0,1044.1,4042.0,100.0
2026-09-06T17:52:45Z,24512,0.0,1053.0,4042.0,100.0
2026-09-06T17:52:55Z,24512,0.0,1048.9,4148.0,100.0
2026-09-06T17:53:05Z,24512,0.0,1050.5,4148.0,100.0
2026-09-06T17:53:15Z,24512,0.0,1052.5,4148.0,100.0
2026-09-06T17:53:25Z,24512,0.0,1021.4,3829.0,100.0
2026-09-06T17:53:35Z,24512,0.0,1020.7,3829.0,100.0
2026-09-06T17:53:45Z,24512,0.0,1021.0,3829.0,100.0
2026-09-06T17:53:55Z,24512,0.0,1039.3,4148.0,100.0
2026-09-06T17:54:05Z,24512,0.0,1042.3,4148.0,100.0
2026-09-06T17:54:15Z,24512,0.0,1040.6,4148.0,100.0
2026-09-06T17:54:25Z,24512,0.0,1037.6,4148.0,100.0
2026-09-06T17:54:35Z,24512,0.0,1042.0,4042.0,100.0
2026-09-06T17:54:45Z,24512,0.0,1036.7,4042.0,100.0
2026-09-06T17:54:55Z,24512,0.0,1043.6,4148.0,100.0
2026-09-06T17:55:05Z,24512,0.0,1040.4,4148.0,100.0
2026-09-06T17:55:16Z,24512,0.0,1016.9,3829.0,100.0
2026-09-06T17:55:26Z,24512,0.0,1016.1,3829.0,100.0
2026-09-06T17:55:36Z,24512,0.0,1019.2,3829.0,100.0
2026-09-06T17:55:46Z,24512,0.0,1016.6,3829.0,100.0
2026-09-06T17:55:56Z,24512,0.0,1017.3,3829.0,100.0
2026-09-06T17:56:06Z,24512,0.0,1044.5,4148.0,100.0
2026-09-06T17:56:16Z,24512,0.0,1046.2,4148.0,100.0
2026-09-06T17:56:26Z,24512,0.0,1042.3,4148.0,100.0
2026-09-06T17:56:36Z,24512,0.0,1042.7,4148.0,100.0
2026-09-06T17:56:46Z,24512,0.0,1025.0,3935.0,100.0
2026-09-06T17:56:56Z,24512,0.0,1054.4,3935.0,100.0
2026-09-06T17:57:06Z,24512,0.0,1041.5,4148.0,100.0
2026-09-06T17:57:16Z,24512,0.0,1041.6,4148.0,100.0
2026-09-06T17:57:26Z,24512,0.0,1020.6,3829.0,100.0
2026-09-06T17:57:36Z,24512,0.0,1017.6,3829.0,100.0
2026-09-06T17:57:47Z,24512,0.0,1021.5,3829.0,100.0
2026-09-06T17:57:57Z,24512,0.0,1040.2,4148.0,100.0
2026-09-06T17:58:07Z,24512,0.0,1038.3,4148.0,100.0
2026-09-06T17:58:17Z,24512,0.0,1038.1,4042.0,100.0
2026-09-06T17:58:27Z,24512,0.0,1035.3,4042.0,100.0
2026-09-06T17:58:37Z,24512,0.0,1035.3,4042.0,100.0
2026-09-06T17:58:47Z,24512,0.0,1047.0,4042.0,100.0
2026-09-06T17:58:57Z,24512,0.0,1041.5,4148.0,100.0
2026-09-06T17:59:07Z,24512,0.0,1041.9,4148.0,100.0
2026-09-06T17:59:17Z,24512,0.0,1041.5,4148.0,100.0
2026-09-06T17:59:27Z,24512,0.0,1046.8,4148.0,100.0
2026-09-06T17:59:37Z,24512,0.0,1041.5,4148.0,100.0
2026-09-06T17:59:47Z,24512,0.0,1041.5,4148.0,100.0
2026-09-06T17:59:57Z,24512,0.0,1046.6,4148.0,100.0
