timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T19:20:58Z,22412,0.0,11.0,765.0,0.0
2026-09-06T19:21:08Z,22412,0.0,2281.0,3896.0,0.0
2026-09-06T19:21:18Z,22412,0.0,2217.7,3889.0,99.0
2026-09-06T19:21:28Z,22412,0.0,2142.8,3889.0,98.0
2026-09-06T19:21:38Z,22412,0.0,2123.3,3888.0,99.0
2026-09-06T19:21:48Z,22412,0.0,2130.7,3903.0,99.0
2026-09-06T19:21:58Z,22412,0.0,2101.3,3896.0,98.0
2026-09-06T19:22:08Z,22412,0.0,2138.8,3890.0,99.0
2026-09-06T19:22:18Z,22412,0.0,2143.8,3888.0,99.0
2026-09-06T19:22:28Z,22412,0.0,2162.4,3897.0,99.0
2026-09-06T19:22:38Z,22412,0.0,2158.6,3896.0,99.0
2026-09-06T19:22:48Z,22412,0.0,2123.5,3888.0,99.0
2026-09-06T19:22:58Z,22412,0.0,2105.8,3896.0,98.0
2026-09-06T19:23:09Z,22412,0.0,2144.3,3890.0,99.0
2026-09-06T19:23:19Z,22412,0.0,2120.9,3888.0,99.0
2026-09-06T19:23:29Z,22412,0.0,2113.2,3896.0,99.0
2026-09-06T19:23:39Z,22412,0.0,2146.7,3896.0,99.0
2026-09-06T19:23:49Z,22412,0.0,2129.2,3896.0,99.0
2026-09-06T19:23:59Z,22412,0.0,2141.1,3896.0,99.0
2026-09-06T19:24:09Z,22412,0.0,2137.8,3898.0,99.0
2026-09-06T19:24:19Z,22412,0.0,2112.7,3889.0,99.0
2026-09-06T19:24:29Z,22412,0.0,2091.1,3896.0,99.0
2026-09-06T19:24:39Z,22412,0.0,2073.8,3888.0,99.0
2026-09-06T19:24:49Z,22412,0.0,2110.5,3888.0,99.0
2026-09-06T19:24:59Z,22412,0.0,2150.0,3888.0,99.0
2026-09-06T19:25:09Z,22412,0.0,2147.8,3898.0,99.0
2026-09-06T19:25:19Z,22412,0.0,2111.1,3888.0,99.0
2026-09-06T19:25:29Z,22412,0.0,2091.3,3889.0,99.0
2026-09-06T19:25:39Z,22412,0.0,2102.0,3896.0,99.0
2026-09-06T19:25:49Z,22412,0.0,2103.7,3889.0,99.0
2026-09-06T19:25:59Z,22412,0.0,2129.7,3889.0,99.0
2026-09-06T19:26:10Z,22412,0.0,2165.4,3890.0,99.0
2026-09-06T19:26:20Z,22412,0.0,2126.9,3896.0,99.0
2026-09-06T19:26:30Z,22412,0.0,2124.6,3896.0,99.0
2026-09-06T19:26:40Z,22412,0.0,2098.7,3889.0,99.0
2026-09-06T19:26:50Z,22412,0.0,2147.1,3889.0,99.0
2026-09-06T19:27:00Z,22412,0.0,2156.7,3889.0,99.0
2026-09-06T19:27:10Z,22412,0.0,2152.0,3890.0,99.0
2026-09-06T19:27:20Z,22412,0.0,2155.6,3904.0,99.0
2026-09-06T19:27:30Z,22412,0.0,2113.0,3889.0,99.0
2026-09-06T19:27:40Z,22412,0.0,2185.6,3896.0,99.0
2026-09-06T19:27:50Z,22412,0.0,2119.1,3889.0,99.0
