timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-06T17:24:04Z,24804,0.0,682.2,717.0,0.0
2026-09-06T17:24:14Z,24804,0.0,682.2,717.0,0.0
2026-09-06T17:24:24Z,24804,0.0,682.2,717.0,0.0
2026-09-06T17:24:34Z,24804,0.0,682.2,717.0,0.0
2026-09-06T17:24:44Z,24804,0.0,682.2,717.0,0.0
2026-09-06T17:24:55Z,24804,0.0,674.5,717.0,0.0
2026-09-06T17:25:05Z,24804,0.0,674.5,717.0,0.0
2026-09-06T17:25:15Z,24804,0.0,681.8,717.0,0.0
2026-09-06T17:25:25Z,24804,0.0,681.8,717.0,0.0
2026-09-06T17:25:35Z,24804,0.0,681.8,717.0,0.0
2026-09-06T17:25:45Z,24804,0.0,681.8,717.0,0.0
2026-09-06T17:25:55Z,24804,0.0,629.8,717.0,0.0
2026-09-06T17:26:05Z,24804,0.0,627.6,717.0,0.0
2026-09-06T17:26:16Z,24804,0.0,627.3,717.0,0.0
2026-09-06T17:26:26Z,24804,0.0,666.9,717.0,0.0
2026-09-06T17:26:36Z,24804,0.0,668.6,717.0,0.0
2026-09-06T17:26:46Z,24804,0.0,668.8,717.0,0.0
2026-09-06T17:26:56Z,24804,0.0,662.0,717.0,0.0
2026-09-06T17:27:06Z,24804,0.0,662.1,717.0,0.0
2026-09-06T17:27:16Z,24804,0.0,662.2,717.0,0.0
2026-09-06T17:27:27Z,24804,0.0,662.2,717.0,0.0
2026-09-06T17:27:37Z,24804,0.0,669.5,717.0,0.0
2026-09-06T17:27:47Z,24804,0.0,669.5,717.0,0.0
2026-09-06T17:27:57Z,24804,0.0,669.5,717.0,0.0
2026-09-06T17:28:07Z,24804,0.0,626.8,717.0,0.0
2026-09-06T17:28:17Z,24804,0.0,627.1,717.0,0.0
2026-09-06T17:28:27Z,24804,0.0,627.2,717.0,0.0
2026-09-06T17:28:38Z,24804,0.0,627.3,717.0,0.0
2026-09-06T17:28:48Z,24804,0.0,670.7,717.0,0.0
2026-09-06T17:28:58Z,24804,0.0,671.1,717.0,0.0
2026-09-06T17:29:08Z,24804,0.0,671.8,717.0,0.0
2026-09-06T17:29:18Z,24804,0.0,665.1,717.0,0.0
2026-09-06T17:29:28Z,24804,0.0,665.3,717.0,0.0
2026-09-06T17:29:38Z,24804,0.0,672.4,717.0,0.0
2026-09-06T17:29:49Z,24804,0.0,672.5,717.0,0.0
2026-09-06T17:29:59Z,24804,0.0,672.5,717.0,0.0
2026-09-06T17:30:09Z,24804,0.0,628.6,717.0,0.0
2026-09-06T17:30:19Z,24804,0.0,629.3,717.0,0.0
2026-09-06T17:30:29Z,24804,0.0,629.4,717.0,0.0
2026-09-06T17:30:39Z,24804,0.0,629.5,717.0,0.0
2026-09-06T17:30:49Z,24804,0.0,670.5,717.0,0.0
2026-09-06T17:30:59Z,24804,0.0,671.7,717.0,0.0
2026-09-06T17:31:10Z,24804,0.0,671.8,717.0,0.0
2026-09-06T17:31:20Z,24804,0.0,671.8,717.0,0.0
2026-09-06T17:31:30Z,24804,0.0,656.6,717.0,0.0
2026-09-06T17:31:40Z,24804,0.0,657.3,717.0,0.0
2026-09-06T17:31:50Z,24804,0.0,673.0,717.0,0.0
2026-09-06T17:32:00Z,24804,0.0,673.2,717.0,0.0
2026-09-06T17:32:10Z,24804,0.0,673.6,717.0,0.0
2026-09-06T17:32:21Z,24804,0.0,632.0,717.0,0.0
2026-09-06T17:32:31Z,24804,0.0,632.1,717.0,0.0
2026-09-06T17:32:41Z,24804,0.0,675.6,717.0,0.0
2026-09-06T17:32:51Z,24804,0.0,676.2,717.0,0.0
2026-09-06T17:33:01Z,24804,0.0,669.5,717.0,0.0
2026-09-06T17:33:11Z,24804,0.0,669.6,717.0,0.0
2026-09-06T17:33:22Z,24804,0.0,669.6,717.0,0.0
2026-09-06T17:33:32Z,24804,0.0,669.6,717.0,0.0
2026-09-06T17:33:42Z,24804,0.0,676.9,717.0,0.0
2026-09-06T17:33:52Z,24804,0.0,676.9,717.0,0.0
2026-09-06T17:34:02Z,24804,0.0,676.9,717.0,0.0
2026-09-06T17:34:12Z,24804,0.0,676.9,717.0,0.0
2026-09-06T17:34:22Z,24804,0.0,677.0,717.0,0.0
2026-09-06T17:34:33Z,24804,0.0,677.0,717.0,0.0
2026-09-06T17:34:43Z,24804,0.0,677.0,717.0,0.0
